id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventDate	eventTime	samplingProtocol	continent	country	countryCode	stateProvince	locality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:frugivory_predation:2017_18:animals:758	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:758	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	4	present	3/20/2018	9:27:11	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:759	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:759	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:28:29	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Oriolus kundoo	Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	Indian Golden Oriole
urn:ncf:arp:frugivory_predation:2017_18:animals:760	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:760	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:29:07	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Pycnonotus jocosus	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Red-whiskered Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:761	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:761	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:29:07	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:762	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:762	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:39:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Dendrocitta leucogastra	Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta	White-bellied Treepie
urn:ncf:arp:frugivory_predation:2017_18:animals:763	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:763	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/20/2018	9:40:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Gracula indica	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Gracula	Southern Hill Myna
urn:ncf:arp:frugivory_predation:2017_18:animals:764	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:764	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/20/2018	9:40:17	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Pycnonotus jocosus	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Red-whiskered Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:765	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:765	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:43:45	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:766	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:766	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:45:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Oriolus kundoo	Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	Indian Golden Oriole
urn:ncf:arp:frugivory_predation:2017_18:animals:767	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:767	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:46:34	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:768	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:768	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:47:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Irena puella	Animalia	Chordata	Aves	Passeriformes	Irenidae	Irena	Asian Fairy-bluebird
urn:ncf:arp:frugivory_predation:2017_18:animals:769	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:769	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:47:03	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Sturnia blythii	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnia	Malabar Starling
urn:ncf:arp:frugivory_predation:2017_18:animals:770	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:770	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:48:09	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Sturnia blythii	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnia	Malabar Starling
urn:ncf:arp:frugivory_predation:2017_18:animals:771	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:771	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:50:53	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:772	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:772	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/20/2018	9:51:58	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Pycnonotus jocosus	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Red-whiskered Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:773	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:773	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/20/2018	9:54:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Irena puella	Animalia	Chordata	Aves	Passeriformes	Irenidae	Irena	Asian Fairy-bluebird
urn:ncf:arp:frugivory_predation:2017_18:animals:774	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:774	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/20/2018	9:55:48	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41608	76.87628	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Gracula indica	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Gracula	Southern Hill Myna
urn:ncf:arp:frugivory_predation:2017_18:animals:775	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:775	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	4/20/2018	12:00:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.31492	76.83061	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Ducula badia	Animalia	Chordata	Aves	Columbiformes	Columbidae	Ducula	Mountain Imperial Pigeon
urn:ncf:arp:frugivory_predation:2017_18:animals:776	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:776	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	4/20/2018	16:25:47	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.31425	76.83269	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Ocyceros griseus	Animalia	Chordata	Aves	Bucerotiformes	Bucerotidae	Ocyceros	Malabar Grey Hornbill
urn:ncf:arp:frugivory_predation:2017_18:animals:777	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:777	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	10:00:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:778	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:778	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	10:00:28	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Irena puella	Animalia	Chordata	Aves	Passeriformes	Irenidae	Irena	Asian Fairy-bluebird
urn:ncf:arp:frugivory_predation:2017_18:animals:779	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:779	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	10:23:46	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:780	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:780	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	11:11:16	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:781	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:781	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	11:12:45	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
