"group","old_code","osuri_code","current_code","original_name","original_fullname","original_family","GBIFname","key","matchType","confidence","status","rank","kingdom","phylum","class","order","family","genus","species","canonicalName","authorship","scientificName"
"Understorey","Tai bic","NA","Tai bic","Tainia bicornis","Tainia bicornis (Lindl.) Reichb.f.","Orchidaceae","Tainia bicornis (Lindl.) Rchb.f.",2781296,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Tainia","Tainia bicornis","Tainia bicornis","(Lindl.) Rchb.f.","Tainia bicornis"
"Understorey","Tec sp.","NA","Tec sp.","Tectaria sp.","Tectaria sp.","Dryopteridaceae","Tectaria Cav.",2651193,"HIGHERRANK",92,"ACCEPTED","GENUS","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Tectariaceae","Tectaria",,"Tectaria","Cav.","Tectaria"
"Understorey","Tho sil","NA","Tho sil","Thottea siliquosa","Thottea siliquosa (Lam.) Ding Hou ","Aristolochiaceae","Thottea siliquosa (Lam.) Ding Hou",3588512,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Piperales","Aristolochiaceae","Thottea","Thottea siliquosa","Thottea siliquosa","(Lam.) Ding Hou","Thottea siliquosa"
"Understorey","Tit div","NA","Tit div","Tithonia diversifolia","Tithonia diversifolia (Hemsl.) A. Gray","Asteraceae","Tithonia diversifolia (Hemsl.) A.Gray",5396557,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tithonia","Tithonia diversifolia","Tithonia diversifolia","(Hemsl.) A.Gray","Tithonia diversifolia"
"Understorey","Tri cil","NA","Tri cil","Trigonospora ciliata","Trigonospora ciliata (Benth.) Holtt. ","Thelypteridaceae","Trigonospora ciliata (Wall. ex Benth.) Holttum",7160074,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Trigonospora","Trigonospora tenera","Trigonospora ciliata","(Wall. ex Benth.) Holttum","Trigonospora tenera"
"Understorey","Tro ang","NA","Tro ang","Tropidia angulosa","Tropidia angulosa (Lindl.) Bl.","Orchidaceae","Tropidia angulosa (Lindl.) Blume",5310235,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Tropidia","Tropidia angulosa","Tropidia angulosa","(Lindl.) Blume","Tropidia angulosa"
"Understorey","Ure lob","NA","Ure lob","Urena lobata","Urena lobata L.","Malvaceae","Urena lobata L.",3152253,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Urena","Urena lobata","Urena lobata","L.","Urena lobata"
"Understorey","Vig umb","NA","Vig umb","Vigna umbellata","Vigna umbellata (Thunb.) Ohwi & Ohashi","Papilionaceae","Vigna umbellata (Thunb.) Ohwi & H.Ohashi",2982753,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vigna","Vigna umbellata","Vigna umbellata","(Thunb.) Ohwi & H.Ohashi","Vigna umbellata"
"Understorey","Xen pul","NA","Xen pul","Xenacanthus pulneyensis","Xenacanthus pulneyensis (Clarke) Bremek.","Acanthaceae","Xenacanthus pulneyensis (C.B.Clarke) Bremek.",5573334,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Strobilanthes","Strobilanthes pulneyensis","Xenacanthus pulneyensis","(C.B.Clarke) Bremek.","Strobilanthes pulneyensis"
"Understorey","Zin wig","NA","Zin wig","Zingiber wightianum","Zingiber wightianum Thw. ","Zingiberaceae","Zingiber wightianum Thwaites",2757059,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","Zingiber","Zingiber wightianum","Zingiber wightianum","Thwaites","Zingiber wightianum"
"Understorey","Zin zer","NA","Zin zer","Zingiber zerumbet","Zingiber zerumbet (L.) J.E. Smith","Zingiberaceae","Zingiber zerumbet (L.) Roscoe ex Sm.",2757108,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","Zingiber","Zingiber zerumbet","Zingiber zerumbet","(L.) Roscoe ex Sm.","Zingiber zerumbet"
"liana","Aga cym","NA","Aga cym","Aganosma cymosa","Aganosma cymosa (Roxb.) G.Don","Apocynaceae","Aganosma cymosa (Roxb.) G.Don",3619029,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Aganosma","Aganosma cymosa","Aganosma cymosa","(Roxb.) G.Don","Aganosma cymosa"
"liana","All con","NA","All con","Allophylus concanicus","Allophylus concanicus Radlk.","Sapindaceae","Allophylus concanicus Radlk.",5577784,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Allophylus","Allophylus concanicus","Allophylus concanicus","Radlk.","Allophylus concanicus"
"liana","All ser","NA","All ser","Allophylus serratus","Allophylus serratus (Roxb.) Kurz","Sapindaceae","Allophylus serratus (Roxb.) Kurz",5576967,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Allophylus","Allophylus serratus","Allophylus serratus","(Roxb.) Kurz","Allophylus serratus"
"liana","Amp eri","NA","Amp eri","Ampelocissus eriocladus","Ampelocissus eriocladus (Wight & Arn.) Planch.","Vitaceae","Ampelocissus eriocladus (Wight & Arn.) Planch.",4053966,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","Ampelocissus","Ampelocissus wightiana","Ampelocissus eriocladus","(Wight & Arn.) Planch.","Ampelocissus wightiana"
"liana","Anc hey","NA","Anc hey","Ancistrocladus heyneanus","Ancistrocladus heyneanus Wall. ex Graham","Ancistrocladaceae","Ancistrocladus heyneanus Wall.",3658991,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Ancistrocladaceae","Ancistrocladus","Ancistrocladus heyneanus","Ancistrocladus heyneanus","Wall.","Ancistrocladus heyneanus"
"liana","Art zey","NA","Art zey","Artabotrys zeylanicus","Artabotrys zeylanicus Hook.f. & Thoms.","Annonaceae","Artabotrys zeylanicus Hook.f. & Thomson",3154951,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Artabotrys","Artabotrys zeylanicus","Artabotrys zeylanicus","Hook.f. & Thomson","Artabotrys zeylanicus"
"liana","Bra wal","NA","Bra wal","Bragantia wallichii","Bragantia wallichii Br.","Aristolochiaceae","Bragantia wallichii R.Br.",5528045,"EDITED",114,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Piperales","Aristolochiaceae","Thottea","Thottea duchartrei","Bragantia wallichii",,"Thottea duchartrei"
"liana","Cal gam","NA","Cal gam","Calamus gamblei","Calamus gamblei Becc.ex Becc. & Hook.f.","Arecaceae","Calamus gamblei Becc.",5294182,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Calamus","Calamus gamblei","Calamus gamblei","Becc.","Calamus gamblei"
"liana","Cal pse","NA","Cal pse","Calamus pseudo-tenuis","Calamus pseudo-tenuis Beccari ex Beccari & Hook. f.","Arecaceae","Calamus pseudotenuis Becc.",5293997,"EDITED",,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Calamus","Calamus pseudotenuis","Calamus pseudotenuis","Becc.","Calamus pseudotenuis"
"liana","Can ang","NA","Can ang","Canthium angustifolium","Canthium angustifolium Roxb.","Rubiaceae","Canthium angustifolium Roxb.",2917470,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Canthium","Canthium angustifolium","Canthium angustifolium","Roxb.","Canthium angustifolium"
"liana","Can rhe","NA","Can rhe","Canthium rheedii","Canthium rheedii DC.","Rubiaceae","Canthium rheedei DC.",2917527,"FUZZY",96,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Canthium","Canthium rheedei","Canthium rheedei","DC.","Canthium rheedei"
"liana","Cap moo","NA","Cap moo","Capparis moonii","Capparis moonii Wight","Capparaceae","Capparis moonii Wight",5601822,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Capparaceae","Capparis","Capparis moonii","Capparis moonii","Wight","Capparis moonii"
"liana","Car ine","NA","Car ine","Carissa inermis","Carissa inermis Vahl","Apocynaceae","Carissa inermis Vahl",5536425,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Carissa","Carissa inermis","Carissa inermis","Vahl","Carissa inermis"
"liana","Cay ped","NA","Cay ped","Cayratia pedata","Cayratia pedata (Lam.) Juss. ex Gagnep.","Vitaceae","Cayratia pedata (Wall.) Gagnep.",4054403,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","Cayratia","Cayratia pedata","Cayratia pedata","(Wall.) Gagnep.","Cayratia pedata"
"liana","Cel pan","NA","Cel pan","Celastrus paniculatus","Celastrus paniculatus Willd.","Celastraceae","Celastrus paniculatus Willd.",7265565,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Celastrales","Celastraceae","Celastrus","Celastrus paniculatus","Celastrus paniculatus","Willd.","Celastrus paniculatus"
"liana","Chi atr","NA","Chi atr","Chilocarpus atrovirens","Chilocarpus atrovirens (G.Don) Bl.","Apocynaceae","Chilocarpus atroviridis (G.Don) Blume",3617535,"EDITED",,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Chilocarpus","Chilocarpus denudatus","Chilocarpus atroviridis","(G.Don) Blume","Chilocarpus denudatus"
"liana","Com lat","NA","Com lat","Combretum latifolium","Combretum latifolium Bl.","Combretaceae","Combretum latifolium Blume",8344668,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","Combretum","Combretum latifolium","Combretum latifolium","Blume","Combretum latifolium"
