WeirdSiteID,PlotID,Plant.year,Site_ID,Site_type,treespecies,gbh1,gbh2,gbh3,gbh4,gbh5,gbh6,gbh7,gbh8,gbh9,gbh10,gbh11,height,Notes
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,
HP37,B4,,HP37_P4B,Benchmark,Villebrunea integrifolia,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP37,B4,,HP37_P4B,Benchmark,Callicarpa tomentosa,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,
HP37,B4,,HP37_P4B,Benchmark,Litsea udayanii,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea bourdillonii,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP37,B4,,HP37_P4B,Benchmark,Mastixia arborea,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP37,B4,,HP37_P4B,Benchmark,Litsea stocksii,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP37,B4,,HP37_P4B,Benchmark,Cinnamomum malabathrum,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP37,B4,,HP37_P4B,Benchmark,Thottea siliquosa,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP37,B4,,HP37_P4B,Benchmark,Thottea siliquosa,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea udayanii,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,
HP37,B4,,HP37_P4B,Benchmark,Villebrunea integrifolia,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea udayanii,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP37,B4,,HP37_P4B,Benchmark,Litsea udayanii,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea stocksii,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP37,B4,,HP37_P4B,Benchmark,Acronychia pedunculata,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
HP37,B4,,HP37_P4B,Benchmark,Villebrunea integrifolia,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP37,B4,,HP37_P4B,Benchmark,Villebrunea integrifolia,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea oleiodes,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,
HP37,B4,,HP37_P4B,Benchmark,Acronychia pedunculata,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP37,B4,,HP37_P4B,Benchmark,Litsea stocksii,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea stocksii,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP37,B4,,HP37_P4B,Benchmark,Acronychia pedunculata,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
HP37,B4,,HP37_P4B,Benchmark,Villebrunea integrifolia,33.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,
HP37,B4,,HP37_P4B,Benchmark,Acronychia pedunculata,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP37,B4,,HP37_P4B,Benchmark,Acronychia pedunculata,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
HP37,B4,,HP37_P4B,Benchmark,Litsea bourdillonii,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP37,B4,,HP37_P4B,Benchmark,Calophyllum polyanthum,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,
HP37,B4,,HP37_P4B,Benchmark,Syzygium densiflorum,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP37,B4,,HP37_P4B,Benchmark,Persea macarantha,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP37,B4,,HP37_P4B,Benchmark,Glochidion zeylanicum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP37,B4,,HP37_P4B,Benchmark,Syzygium densiflorum,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP37,B4,,HP37_P4B,Benchmark,Syzygium gardneri,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP37,B4,,HP37_P4B,Benchmark,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP37,B4,,HP37_P4B,Benchmark,Macaranga indica,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
HP37,B4,,HP37_P4B,Benchmark,Pseudoglochidion anamalayanum,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP37,B4,,HP37_P4B,Benchmark,Glochidion malabaricum,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,
VART4,VART4,2010,VAR4_10U,Unrestored,Diospyros sylvatica,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,corrected: cut
HP36,B1,,HP36_P1B,Benchmark,Clerodendrum infortunatum,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
HP36,B1,,HP36_P1B,Benchmark,Apollonias arnottii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Dimocarpus longan,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,
HP36,B1,,HP36_P1B,Benchmark,Syzygium gardneri,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea bourdillonii,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP36,B1,,HP36_P1B,Benchmark,Lasianthus jackianus,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Phoebe lanceolata,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Cinnamomum malabathrum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea bourdillonii,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea bourdillonii,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Cryptocarya wightii,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,
HP36,B1,,HP36_P1B,Benchmark,Beilschmiedia wightii,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B1,,HP36_P1B,Benchmark,Atalantia racemosa,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Myristica dactyloides,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B1,,HP36_P1B,Benchmark,Neolitsea zeylanica,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Clerodendrum infortunatum,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Dimocarpus longan,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Clerodendrum infortunatum,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP36,B1,,HP36_P1B,Benchmark,Persea macarantha,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea bourdillonii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,
HP36,B1,,HP36_P1B,Benchmark,Ormosia travancorica,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Cinnamomum malabathrum,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B1,,HP36_P1B,Benchmark,Cinnamomum malabathrum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea floribunda,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Myristica dactyloides,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea floribunda,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Atalantia racemosa,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B1,,HP36_P1B,Benchmark,Bhesa indica,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,
HP36,B1,,HP36_P1B,Benchmark,Actinodaphne tadulingamii,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B1,,HP36_P1B,Benchmark,Cinnamomum malabathrum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Antidesma menausa,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,
HP36,B1,,HP36_P1B,Benchmark,Beilschmiedia wightii,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Clerodendrum infortunatum,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
HP36,B1,,HP36_P1B,Benchmark,Mastixia arborea,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Palaquium ellipticum,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Syzygium densiflorum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B1,,HP36_P1B,Benchmark,Actinodaphne tadulingamii,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP36,B1,,HP36_P1B,Benchmark,Neolitsea zeylanica,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B1,,HP36_P1B,Benchmark,Palaquium ellipticum,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,
HP36,B1,,HP36_P1B,Benchmark,Diospyros sylvatica,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,
HP36,B1,,HP36_P1B,Benchmark,Aphanamixis polystachya,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP36,B1,,HP36_P1B,Benchmark,Murraya paniculata,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B1,,HP36_P1B,Benchmark,Beilschmiedia wightii,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Dimocarpus longan,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B1,,HP36_P1B,Benchmark,Croton zeylanicus,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B1,,HP36_P1B,Benchmark,Dimocarpus longan,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,
HP36,B1,,HP36_P1B,Benchmark,Thottea siliquosa,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP36,B1,,HP36_P1B,Benchmark,Ardisia pauciflora,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP36,B1,,HP36_P1B,Benchmark,Cullenia exarillata,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,
HP36,B1,,HP36_P1B,Benchmark,Mastixia arborea,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,
HP36,B1,,HP36_P1B,Benchmark,Litsea stocksii,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B2,,HP36_P2B,Benchmark,Dimocarpus longan,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP36,B2,,HP36_P2B,Benchmark,Litsea oleiodes,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Litsea stocksii,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP36,B2,,HP36_P2B,Benchmark,Cinnamomum malabathrum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Clerodendrum infortunatum,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP36,B2,,HP36_P2B,Benchmark,Litsea stocksii,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B2,,HP36_P2B,Benchmark,Antidesma menausa,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B2,,HP36_P2B,Benchmark,Ardisia pauciflora,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Cryptocarya wightii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B2,,HP36_P2B,Benchmark,Maesa indica,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Villebrunea integrifolia,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Maesa indica,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B2,,HP36_P2B,Benchmark,Persea macarantha,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP36,B2,,HP36_P2B,Benchmark,Litsea stocksii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP36,B2,,HP36_P2B,Benchmark,Dimocarpus longan,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Litsea stocksii,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Atalantia racemosa,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP36,B2,,HP36_P2B,Benchmark,Cinnamomum malabathrum,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B2,,HP36_P2B,Benchmark,Dimocarpus longan,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Dimocarpus longan,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B2,,HP36_P2B,Benchmark,Litsea oleiodes,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
HP36,B2,,HP36_P2B,Benchmark,Litsea stocksii,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B2,,HP36_P2B,Benchmark,Dimocarpus longan,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP36,B2,,HP36_P2B,Benchmark,Bhesa indica,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,
HP36,B2,,HP36_P2B,Benchmark,Psychotria sp.,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP36,B2,,HP36_P2B,Benchmark,Litsea stocksii,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,13.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP36,B2,,HP36_P2B,Benchmark,Clerodendrum infortunatum,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP36,B2,,HP36_P2B,Benchmark,Villebrunea integrifolia,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP36,B2,,HP36_P2B,Benchmark,Thottea siliquosa,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP36,B2,,HP36_P2B,Benchmark,Actinodaphne tadulingamii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP36,B2,,HP36_P2B,Benchmark,Cullenia exarillata,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,
