Date,Site_ID,Treatment,Species_name,Abun,Accept_name_WFO,Habit,Distribution,IUCN_status,wden_sps,Wden_final,seed_size,disperser,habt_new,ad_ht
2018-10-10T00:00:00Z,L08,Fragment,Turpinia malabarica,19,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-10T00:00:00Z,L08,Fragment,Heynea trijuga,1,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-10T00:00:00Z,L08,Fragment,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-10-10T00:00:00Z,L08,Fragment,Maesopsis eminii,6,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-10T00:00:00Z,L08,Fragment,Vateria indica,1,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-10T00:00:00Z,L08,Fragment,Beilschmiedia wightii,2,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-10-10T00:00:00Z,L08,Fragment,Chionanthus courtallensis,3,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-10T00:00:00Z,L08,Fragment,Dysoxylum malabaricum,1,Dysoxylum malabaricum,Tree,Endemic,EN,0.58,0.58,L,Bird,Mature,35
2018-10-10T00:00:00Z,L08,Fragment,Melicope lunu-ankenda,2,Melicope lunu-ankenda,Tree,Native,LC,0.411118888,0.411118888,S,Mammal,Secondary,10
2018-10-10T00:00:00Z,L08,Fragment,Aglaia canarana,5,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-10T00:00:00Z,L08,Fragment,Actinodaphne malabarica,5,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-10T00:00:00Z,L08,Fragment,Leea indica,3,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-10T00:00:00Z,L08,Fragment,Antidesma menasu,4,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-10T00:00:00Z,L08,Fragment,Persea macrantha,2,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-10T00:00:00Z,L08,Fragment,Glochidion malabaricum,3,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-10T00:00:00Z,L08,Fragment,Paracroton pendulus,1,Paracroton pendulus,Tree,Endemic,LC,0.46,0.46,S,Gravity,Mature,30
2018-10-10T00:00:00Z,L08,Fragment,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-10T00:00:00Z,L08,Fragment,Clerodendrum viscosum,2,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-10T00:00:00Z,L08,Fragment,Meiogyne pannosa,3,Meiogyne pannosa,Tree,Endemic,NT,NA,NA,S,Bird,Mature,8
2018-10-10T00:00:00Z,L08,Fragment,Litsea coriacea,1,Litsea coriacea,Tree,Endemic,NT,NA,0.42,S,Mammal_bird,Mature,12
2018-10-10T00:00:00Z,L08,Fragment,Heynea trijuga,2,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-10T00:00:00Z,L08,Fragment,Breynia vitis-idaea,1,Breynia vitis-idaea,Shrub,Native,LC,NA,NA,S,Bird,Secondary,4
2018-10-10T00:00:00Z,L08,Fragment,Unidentified,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10T00:00:00Z,M07,Fragment,Diospyros ghatensis,2,Diospyros ghatensis,Tree,Endemic,NA,0.666666667,0.666666667,M,Mammal,Mature,25
2018-10-10T00:00:00Z,M07,Fragment,Leea indica,8,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-10T00:00:00Z,M07,Fragment,Glochidion malabaricum,6,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-10T00:00:00Z,M07,Fragment,Actinodaphne malabarica,1,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-10T00:00:00Z,M07,Fragment,Maesopsis eminii,1,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-10T00:00:00Z,M07,Fragment,Xanthophyllum flavescens,1,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-10T00:00:00Z,M07,Fragment,Drypetes wightii,22,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-10-10T00:00:00Z,M07,Fragment,Antidesma menasu,1,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-10T00:00:00Z,M07,Fragment,Epiprinus mallotiformis,1,Epiprinus mallotiformis,Tree,Endemic,NA,NA,NA,S,Gravity,Mature,12
2018-10-10T00:00:00Z,M07,Fragment,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-10-10T00:00:00Z,M07,Fragment,Turpinia malabarica,3,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-10T00:00:00Z,M07,Fragment,Chionanthus courtallensis,1,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-10T00:00:00Z,K07,Fragment,Paracroton pendulus,6,Paracroton pendulus,Tree,Endemic,LC,0.46,0.46,S,Gravity,Mature,30
2018-10-10T00:00:00Z,K07,Fragment,Poeciloneuron indicum,1,Poeciloneuron indicum,Tree,Endemic,NA,0.9,0.9,L,Gravity,Mature,30
2018-10-10T00:00:00Z,K07,Fragment,Diospyros ghatensis,1,Diospyros ghatensis,Tree,Endemic,NA,0.666666667,0.666666667,M,Mammal,Mature,25
2018-10-10T00:00:00Z,K07,Fragment,Vernonia arborea,5,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-10T00:00:00Z,K07,Fragment,Garcinia gummi-gutta,5,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
2018-10-10T00:00:00Z,K07,Fragment,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-10T00:00:00Z,K07,Fragment,Mesua ferrea,3,Mesua ferrea,Tree,Native,NA,0.9,0.9,L,Gravity,Mature,35
2018-10-10T00:00:00Z,K07,Fragment,Diospyros sylvatica,8,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-10-10T00:00:00Z,K07,Fragment,Turpinia malabarica,38,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-10T00:00:00Z,K07,Fragment,Artocarpus heterophyllus,6,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-10-10T00:00:00Z,K07,Fragment,Palaquium ellipticum,2,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-10-10T00:00:00Z,K07,Fragment,Xanthophyllum flavescens,4,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-10T00:00:00Z,K07,Fragment,Litsea oleoides,1,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-10T00:00:00Z,K07,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-10T00:00:00Z,K07,Fragment,Coffea canephora,1,Coffea canephora,Tree,Introduced,EN,NA,NA,S,Mammal,Int,6
2018-10-10T00:00:00Z,K07,Fragment,Holigarna nigra,5,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-10T00:00:00Z,K07,Fragment,Vateria indica,1,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-10T00:00:00Z,K07,Fragment,Drypetes wightii,5,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-10-10T00:00:00Z,K07,Fragment,Palaquium ravii,1,Palaquium ravii,Tree,Endemic,EN,NA,0.57,M,Mammal,Mature,25
2018-10-10T00:00:00Z,K07,Fragment,Leea indica,2,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-10T00:00:00Z,K07,Fragment,Cinnamomum malabatrum,2,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-10T00:00:00Z,K07,Fragment,Otonephelium stipulaceum,1,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-10T00:00:00Z,K07,Fragment,Dimocarpus longan,2,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-10-10T00:00:00Z,J07,Fragment,Vateria indica,8,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-10T00:00:00Z,J07,Fragment,Diospyros paniculata,1,Diospyros paniculata,Tree,Endemic,VU,NA,0.672,M,Mammal,Mature,16
2018-10-10T00:00:00Z,L07,Fragment,Turpinia malabarica,27,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-10T00:00:00Z,L07,Fragment,Cinnamomum malabatrum,1,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-10T00:00:00Z,L07,Fragment,Glochidion malabaricum,5,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-10T00:00:00Z,L07,Fragment,Drypetes wightii,3,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-10-10T00:00:00Z,L07,Fragment,Holigarna nigra,1,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-10T00:00:00Z,L07,Fragment,Litsea floribunda,1,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-10T00:00:00Z,L07,Fragment,Heynea trijuga,7,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-10T00:00:00Z,L07,Fragment,Xanthophyllum flavescens,6,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-10T00:00:00Z,L07,Fragment,Croton zeylanicus,1,Croton zeylanicus,Tree,Endemic,NA,NA,0.53,S,Gravity,Mature,4
2018-10-10T00:00:00Z,L07,Fragment,Palaquium ellipticum,10,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-10-10T00:00:00Z,L07,Fragment,Olea dioica,1,Olea dioica,Tree,Native,NA,0.697202827,0.697202827,S,Mammal,Secondary,15
2018-10-10T00:00:00Z,L07,Fragment,Actinodaphne malabarica,5,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-10T00:00:00Z,L07,Fragment,Otonephelium stipulaceum,4,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-10T00:00:00Z,L07,Fragment,Chionanthus courtallensis,4,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-10T00:00:00Z,L07,Fragment,Persea macrantha,1,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-10T00:00:00Z,L07,Fragment,Beilschmiedia wightii,3,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-10-10T00:00:00Z,L07,Fragment,Prunus ceylanica,2,Prunus ceylanica,Tree,Native,EN,NA,0.539,M,Mammal,Mature,20
2018-10-10T00:00:00Z,L07,Fragment,Meiogyne pannosa,1,Meiogyne pannosa,Tree,Endemic,NT,NA,NA,S,Bird,Mature,8
2018-10-10T00:00:00Z,L07,Fragment,Litsea oleoides,2,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-10T00:00:00Z,L07,Fragment,Garcinia gummi-gutta,5,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
2018-10-10T00:00:00Z,L07,Fragment,Coffea canephora,2,Coffea canephora,Tree,Introduced,EN,NA,NA,S,Mammal,Int,6
2018-10-10T00:00:00Z,L07,Fragment,Maesopsis eminii,3,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-10T00:00:00Z,L07,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-10T00:00:00Z,L07,Fragment,Aglaia canarana,1,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-10T00:00:00Z,L07,Fragment,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-10T00:00:00Z,L07,Fragment,Antidesma menasu,1,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-10T00:00:00Z,L07,Fragment,Dysoxylum malabaricum,1,Dysoxylum malabaricum,Tree,Endemic,EN,0.58,0.58,L,Bird,Mature,35
2018-10-10T00:00:00Z,L07,Fragment,Vernonia arborea,1,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-10T00:00:00Z,K08,Fragment,Leea indica,14,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-10T00:00:00Z,K08,Fragment,Glochidion malabaricum,23,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-10T00:00:00Z,K08,Fragment,Macaranga indica,1,Macaranga indica,Tree,Native,LC,NA,0.33,S,Bird,Secondary,16
2018-10-10T00:00:00Z,K08,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-10T00:00:00Z,K08,Fragment,Breynia vitis-idaea,1,Breynia vitis-idaea,Shrub,Native,LC,NA,NA,S,Bird,Secondary,4
2018-10-10T00:00:00Z,K08,Fragment,Antidesma menasu,1,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-10T00:00:00Z,K08,Fragment,Litsea oleoides,1,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-09T00:00:00Z,M08,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-09T00:00:00Z,M08,Fragment,Leea indica,2,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-09T00:00:00Z,M08,Fragment,Aglaia canarana,3,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-09T00:00:00Z,M08,Fragment,Heynea trijuga,1,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-09T00:00:00Z,M08,Fragment,Epiprinus mallotiformis,1,Epiprinus mallotiformis,Tree,Endemic,NA,NA,NA,S,Gravity,Mature,12
2018-10-09T00:00:00Z,M08,Fragment,Beilschmiedia wightii,2,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-10-09T00:00:00Z,M08,Fragment,Turpinia malabarica,1,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-09T00:00:00Z,M08,Fragment,Paracroton pendulus,1,Paracroton pendulus,Tree,Endemic,LC,0.46,0.46,S,Gravity,Mature,30
2018-10-09T00:00:00Z,N08,Fragment,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-10-09T00:00:00Z,N08,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-09T00:00:00Z,N08,Fragment,Litsea floribunda,2,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-09T00:00:00Z,N08,Fragment,Otonephelium stipulaceum,55,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-09T00:00:00Z,N08,Fragment,Turpinia malabarica,3,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-09T00:00:00Z,N08,Fragment,Meiogyne pannosa,1,Meiogyne pannosa,Tree,Endemic,NT,NA,NA,S,Bird,Mature,8
2018-10-09T00:00:00Z,N08,Fragment,Aglaia canarana,6,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-09T00:00:00Z,N08,Fragment,Glochidion malabaricum,11,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-09T00:00:00Z,N08,Fragment,Drypetes wightii,3,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-10-09T00:00:00Z,N08,Fragment,Actinodaphne malabarica,3,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-09T00:00:00Z,N08,Fragment,Litsea oleoides,2,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-09T00:00:00Z,N08,Fragment,Garcinia gummi-gutta,1,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
2018-10-09T00:00:00Z,N08,Fragment,Calophyllum sp.,2,Calophyllum sp.,Tree,Native,NA,NA,0.540234234,L,Mammal,Mature,35
2018-10-09T00:00:00Z,N08,Fragment,Beilschmiedia wightii,2,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-10-09T00:00:00Z,N08,Fragment,Maesopsis eminii,1,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-09T00:00:00Z,N08,Fragment,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-09T00:00:00Z,N08,Fragment,Holigarna nigra,1,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-09T00:00:00Z,N08,Fragment,Psidium guajava,1,Psidium guajava,Tree,Introduced,LC,0.6,0.6,S,Mammal_bird,Int,6
2018-10-09T00:00:00Z,O08,Fragment,Melicope lunu-ankenda,5,Melicope lunu-ankenda,Tree,Native,LC,0.411118888,0.411118888,S,Mammal,Secondary,10
2018-10-09T00:00:00Z,O08,Fragment,Litsea coriacea,1,Litsea coriacea,Tree,Endemic,NT,NA,0.42,S,Mammal_bird,Mature,12
2018-10-09T00:00:00Z,O08,Fragment,Heynea trijuga,3,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-09T00:00:00Z,O08,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-09T00:00:00Z,O08,Fragment,Glochidion malabaricum,1,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-09T00:00:00Z,O08,Fragment,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-10-09T00:00:00Z,O08,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-09T00:00:00Z,O08,Fragment,Olea dioica,2,Olea dioica,Tree,Native,NA,0.697202827,0.697202827,S,Mammal,Secondary,15
2018-10-09T00:00:00Z,O08,Fragment,Spathodea campanulata,1,Spathodea campanulata,Tree,Introduced,LC,0.475,0.475,S,Wind,Int,15
2018-10-09T00:00:00Z,N09,Fragment,Villebrunea integrifolia,2,Oreocnide integrifolia,Tree,Native,NA,NA,NA,S,Bird,Secondary,8
2018-10-09T00:00:00Z,N09,Fragment,Glochidion malabaricum,6,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-09T00:00:00Z,N09,Fragment,Semecarpus travancorica,8,Semecarpus travancorica,Tree,Endemic,NA,NA,0.33,L,Mammal,Mature,35
2018-10-09T00:00:00Z,N09,Fragment,Canarium strictum,2,Canarium strictum,Tree,Native,NA,0.536397312,0.536397312,L,Bird,Mature,30
2018-10-09T00:00:00Z,N09,Fragment,Persea macrantha,4,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-09T00:00:00Z,N09,Fragment,Otonephelium stipulaceum,2,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-09T00:00:00Z,N09,Fragment,Drypetes wightii,3,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-10-09T00:00:00Z,N09,Fragment,Actinodaphne malabarica,7,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-09T00:00:00Z,N09,Fragment,Leea indica,6,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-09T00:00:00Z,N09,Fragment,Syzygium densiflorum,1,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-10-09T00:00:00Z,N09,Fragment,Aporosa acuminata,3,Aporosa acuminata,Tree,Endemic,NA,NA,0.492461326,S,Bird,Mature,5
2018-10-09T00:00:00Z,N09,Fragment,Psychotria anamallayana,9,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-10-09T00:00:00Z,N09,Fragment,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-09T00:00:00Z,N09,Fragment,Vateria indica,6,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-09T00:00:00Z,N09,Fragment,Epiprinus mallotiformis,1,Epiprinus mallotiformis,Tree,Endemic,NA,NA,NA,S,Gravity,Mature,12
2018-10-09T00:00:00Z,N09,Fragment,Chionanthus courtallensis,3,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-09T00:00:00Z,N09,Fragment,Dendrocnide sinuata,3,Dendrocnide sinuata,Tree,Endemic,NA,NA,NA,S,Bird,Secondary,5
2018-10-09T00:00:00Z,N09,Fragment,Litsea coriacea,3,Litsea coriacea,Tree,Endemic,NT,NA,0.42,S,Mammal_bird,Mature,12
2018-10-09T00:00:00Z,N09,Fragment,Litsea floribunda,1,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-09T00:00:00Z,N09,Fragment,Aglaia canarana,2,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-09T00:00:00Z,N09,Fragment,Dysoxylum binectariferum,1,Dysoxylum gotadhora,Tree,Endemic,NA,0.606,0.606,L,Bird,Mature,25
2018-10-09T00:00:00Z,N09,Fragment,Holigarna nigra,1,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-09T00:00:00Z,N09,Fragment,Meiogyne pannosa,1,Meiogyne pannosa,Tree,Endemic,NT,NA,NA,S,Bird,Mature,8
2018-10-09T00:00:00Z,N09,Fragment,Artocarpus heterophyllus,1,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-10-09T00:00:00Z,M09,Fragment,Litsea floribunda,1,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-09T00:00:00Z,M09,Fragment,Glochidion malabaricum,4,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-09T00:00:00Z,M09,Fragment,Leea indica,5,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-09T00:00:00Z,M09,Fragment,Breynia vitis-idaea,2,Breynia vitis-idaea,Shrub,Native,LC,NA,NA,S,Bird,Secondary,4
2018-10-09T00:00:00Z,M09,Fragment,Maesopsis eminii,2,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-09T00:00:00Z,M09,Fragment,Ficus exasperata,2,Ficus exasperata,Tree,Native,LC,NA,0.42,S,Mammal_bird,Secondary,18
2018-10-09T00:00:00Z,K09,Fragment,Cinnamomum malabatrum,2,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-09T00:00:00Z,K09,Fragment,Myristica dactyloides,2,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-09T00:00:00Z,K09,Fragment,Actinodaphne malabarica,4,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-09T00:00:00Z,K09,Fragment,Glochidion malabaricum,8,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-09T00:00:00Z,K09,Fragment,Holigarna nigra,1,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-09T00:00:00Z,K09,Fragment,Turpinia malabarica,3,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-09T00:00:00Z,K09,Fragment,Litsea oleoides,1,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-09T00:00:00Z,L09,Fragment,Persea macrantha,6,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-09T00:00:00Z,L09,Fragment,Artocarpus heterophyllus,2,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-10-09T00:00:00Z,L09,Fragment,Paracroton pendulus,1,Paracroton pendulus,Tree,Endemic,LC,0.46,0.46,S,Gravity,Mature,30
2018-10-09T00:00:00Z,L09,Fragment,Drypetes malabarica,3,Drypetes malabarica,Tree,Endemic,NA,NA,0.7175,S,Gravity,Mature,20
2018-10-09T00:00:00Z,L09,Fragment,Heynea trijuga,21,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-09T00:00:00Z,L09,Fragment,Vateria indica,1,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-09T00:00:00Z,L09,Fragment,Palaquium ellipticum,3,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-10-09T00:00:00Z,L09,Fragment,Cinnamomum malabatrum,11,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
