id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventID	eventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:116	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:116	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Danaus genutia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Danaus genutia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Danaus	Striped Tiger
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:117	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:117	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Graphium agamemnon	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Graphium agamemnon	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Tailed Jay
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:118	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:118	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Zizula hylax	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Zizula hylax	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizula	Tiny Grass Blue
urn:ncf:arp:ncbs:butterflies:Old_Valparai:119	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:119	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Discolampa ethion	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Discolampa ethion	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Discolampa	Banded Blue Pierrot
urn:ncf:arp:ncbs:butterflies:Old_Valparai:120	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:120	Niranjana C.	https://orcid.org/0009-0004-0515-3468	7	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Papilio polymnestor	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio polymnestor	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Blue Mormon
urn:ncf:arp:ncbs:butterflies:Old_Valparai:121	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:121	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Iambrix salsala	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Iambrix salsala	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Iambrix	Chestnut Bob
urn:ncf:arp:ncbs:butterflies:Old_Valparai:122	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:122	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Neptis jumbah	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Neptis jumbah	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Neptis	Chestnut-streaked Sailer
urn:ncf:arp:ncbs:butterflies:Old_Valparai:123	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:123	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Appias lyncida	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Appias lyncida	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Appias	Chocolate Albatross
urn:ncf:arp:ncbs:butterflies:Old_Valparai:124	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:124	Niranjana C.	https://orcid.org/0009-0004-0515-3468	7	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Junonia iphita	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Junonia iphita	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Junonia	Chocolate Pansy
urn:ncf:arp:ncbs:butterflies:Old_Valparai:125	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:125	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Mycalesis perseus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Mycalesis perseus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	Common Bushbrown
urn:ncf:arp:ncbs:butterflies:Old_Valparai:126	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:126	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Ariadne merione	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ariadne merione	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ariadne	Common Castor
urn:ncf:arp:ncbs:butterflies:Old_Valparai:127	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:127	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Jamides celeno	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Jamides celeno	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Jamides	Common Cerulean
urn:ncf:arp:ncbs:butterflies:Old_Valparai:128	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:128	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Euploea core	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Euploea core	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euploea	Common Crow
urn:ncf:arp:ncbs:butterflies:Old_Valparai:129	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:129	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Potanthus pseudomaesa	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Potanthus pseudomaesa	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Potanthus	Common Dart
urn:ncf:arp:ncbs:butterflies:Old_Valparai:130	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:130	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Catopsilia pomona	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Catopsilia pomona	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Catopsilia	Common Emigrant
urn:ncf:arp:ncbs:butterflies:Old_Valparai:131	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:131	Niranjana C.	https://orcid.org/0009-0004-0515-3468	7	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Melanitis leda	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Melanitis leda	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanitis	Common Evening Brown
urn:ncf:arp:ncbs:butterflies:Old_Valparai:132	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:132	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Ypthima baldus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ypthima baldus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ypthima	Common Fivering
urn:ncf:arp:ncbs:butterflies:Old_Valparai:133	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:133	Niranjana C.	https://orcid.org/0009-0004-0515-3468	16	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Ypthima huebneri	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ypthima huebneri	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ypthima	Common Fourring
urn:ncf:arp:ncbs:butterflies:Old_Valparai:134	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:134	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Graphium doson	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Graphium doson	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Common Jay
urn:ncf:arp:ncbs:butterflies:Old_Valparai:135	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:135	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Pantoporia hordonia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Pantoporia hordonia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pantoporia	Common Lascar
urn:ncf:arp:ncbs:butterflies:Old_Valparai:136	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:136	Niranjana C.	https://orcid.org/0009-0004-0515-3468	31	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Prosotas nora	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Prosotas nora	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Prosotas	Common Line Blue
urn:ncf:arp:ncbs:butterflies:Old_Valparai:137	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:137	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Papilio polytes	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio polytes	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Common Mormon
urn:ncf:arp:ncbs:butterflies:Old_Valparai:138	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:138	Niranjana C.	https://orcid.org/0009-0004-0515-3468	13	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Neptis hylas	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Neptis hylas	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Neptis	Common Sailer
urn:ncf:arp:ncbs:butterflies:Old_Valparai:139	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:139	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Telicota ancilla	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Telicota ancilla	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Telicota	Dark Palm-Dart
urn:ncf:arp:ncbs:butterflies:Old_Valparai:140	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:140	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Psolos fuligo	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Psolos fuligo	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Psolos	Dusky Partwing
urn:ncf:arp:ncbs:butterflies:Old_Valparai:141	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:141	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Melanitis sp	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Melanitis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanitis	Evening Brown Sp
urn:ncf:arp:ncbs:butterflies:Old_Valparai:142	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:142	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Mycalesis patnia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Mycalesis patnia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	Gladeye Bushbrown
urn:ncf:arp:ncbs:butterflies:Old_Valparai:143	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:143	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Parantica aglea	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Parantica aglea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Parantica	Glassy Tiger
