year,month,rainfall,maxTemp,minTemp,absminTemp,temperature,maxRH,minRH,humidity,maxwind,minwind,windspeed,maxgust,mingust,gustspeed,maxdew,mindew,dewpoint,maxRad,minRad,radiance,daylight
2016,12,59.6,25.94267741935484,15.379096774193549,11.467,19.346612903225807,96.41612903225807,63.42258064516129,83.18760080645161,0.733865207373272,0,0.1773732718894009,4.997016129032258,0.5807776497695852,2.353908230126728,19.561290322580646,13.341935483870968,16.188810483870967,1768.941935483871,1.2,381.78467741935486,11.637096774193548
2017,1,13.600000000000001,26.48216129032258,14.899806451612903,12.775,19.426352822580647,93.65161290322581,55.89677419354839,76.978125,0.9255837173579109,0.0019041218637992831,0.25311389262246115,5.347176779313876,0.5687602406554019,2.5816393315838884,18.316129032258065,12.17741935483871,14.937936827956989,1842.167741935484,1.2,409.24939516129035,11.806451612903226
2017,2,0.8,29.070071428571428,15.198571428571428,13.112,20.82878757440476,87.09642857142858,36.67857142857143,61.05186011904762,1.0832454648526078,0.002232142857142857,0.2912402122307256,5.4256292517006806,0.29547973356009066,2.432550931831066,16.585714285714285,7.428571428571429,12.098474702380953,2077.092857142857,1.2,524.0171502976191,11.982142857142858
2017,3,95.2,29.153806451612905,17.072451612903226,15.461,21.60590557795699,97.56451612903226,56.08709677419355,82.19156586021505,0.8978554970375248,0,0.20110948815009874,4.788586240947992,0.09384874917709017,1.7816711240947993,21.625806451612902,13.90967741935484,17.739650537634407,2018.3774193548386,1.2,393.33121639784946,12.088709677419354
2017,4,56,30.149733333333334,18.1991,16.892,22.97682777777778,99.90333333333334,62.48,87.93541666666667,0.6433991874527589,0,0.07107143841332828,4.000257842025699,5.170068027210686e-4,1.0863376007810532,23.846666666666668,17.326666666666668,20.584791666666668,1839.95,1.2,388.4300347222222,12.408333333333333
2017,5,120.8,29.038129032258066,18.347193548387096,17.225,22.046959677419355,99.88709677419355,72.53870967741935,91.69163306451613,0.5458883768561188,0,0.08420640254309608,3.944782386072709,0.061776753712237564,1.1701460360129716,24.387096774193548,17.906451612903226,20.538844086021506,1714.0225806451613,1.2,317.28198924731186,12.491935483870968
2017,6,382.4,24.450666666666667,18.019233333333332,17.011,20.023561458333333,100,88.17,97.51364583333333,0.6478518518518519,0,0.11700957157554379,4.327566137566138,0.20225925925925925,1.67869437095826,22.806666666666665,18.026666666666667,19.612881944444446,1266.3666666666668,1.2,200.14270833333333,12.516666666666667
2017,7,249,25.105225806451614,17.596064516129033,15.414,19.92404133064516,99.96774193548387,84.27096774193548,96.55063844086021,0.535028801843318,0,0.0655069457778631,4.670486431131593,0.2692396313364055,1.761837117575525,22.806451612903224,17.538709677419355,19.341095430107526,1350.716129032258,1.2,212.56844758064517,12.42741935483871
2017,8,427.6,25.34967741935484,17.89441935483871,16.415,20.181379368279572,100,84.86774193548388,96.75987903225807,0.45751645819618175,0,0.06940738778710408,4.020966919025675,0.18155365371955232,1.5366720955855462,22.990322580645163,17.916129032258063,19.619254032258066,1146.441935483871,1.2,196.2554435483871,12.120967741935484
2017,9,521.8,26.137533333333334,17.458266666666667,14.912,20.20899027777778,100,83.11333333333333,96.42631944444445,0.39329393424036285,0,0.06333179799697655,3.6861074263038547,0.15859325396825394,1.3458762400793651,23.516666666666666,17.46,19.5846875,1209.45,1.2,200.32847222222222,11.866666666666667
