date,year,month,day,precipitation,maxTemp,minTemp,temperature,maxRH,minRH,humidity,maxwind,minwind,windspeed,maxgust,mingust,gustspeed,maxdew,mindew,dewpoint,maxRad,minRad,radiance,daylight
2018-09-15,2018,9,15,3.8000000000000003,30.469,17.225,21.861708333333333,100,48.8,83.68958333333333,0,0,0,2.52,0,0.5973958333333333,22.2,14.8,18.41875,1211.2,1.2,275.39270833333336,12
2018-09-16,2018,9,16,0.2,28.742,15.843,20.076520833333333,100,68.9,90.171875,0,0,0,2.01,0,0.5239583333333333,22.8,15.2,18.327083333333334,1198.7,1.2,148.46562500000002,12
2018-09-17,2018,9,17,14,26.818,16.773,19.582375,100,81.5,94.35,0,0,0,3.52,0,0.6080208333333333,24.4,16.8,18.6375,1316.2,1.2,123.3875,12
2018-09-18,2018,9,18,0,25.307,16.63,19.87809375,100,78.1,94.22916666666667,0,0,0,2.52,0,0.7916666666666666,22.1,16.7,18.889583333333334,818.7,1.2,151.35625,12
2018-09-19,2018,9,19,0.6000000000000001,26.231,16.725,19.686947916666668,100,79.4,94.575,0,0,0,3.02,0,0.6659375,23.1,15.9,18.783333333333335,836.2,1.2,137.18958333333333,12
2018-09-20,2018,9,20,0,27.727,15.724,19.635104166666668,100,71.4,91.61354166666666,0,0,0,2.52,0,0.5766666666666667,22.4,15.3,18.15833333333333,1161.2,1.2,168.04895833333333,11.75
2018-09-21,2018,9,21,0,28.568,14.745,20.410104166666667,100,66.1,87.675,0,0,0,4.53,0,0.9645833333333333,21.8,14.8,18.092708333333334,1343.7,1.2,277.684375,12.25
2018-09-22,2018,9,22,0,29.34,15.509,21.544708333333332,100,66.3,87.4875,0,0,0,2.52,0,0.6761458333333333,23.3,15.1,19.170833333333334,1158.7,1.2,274.2729166666667,12
2018-09-23,2018,9,23,17.2,28.568,17.582,20.76684375,100,74.6,94.815625,0,0,0,2.01,0,0.3408333333333333,23.6,17.6,19.839583333333334,1191.2,1.2,136.69479166666667,12
2018-09-24,2018,9,24,9,26.94,16.677,20.692135416666666,100,78.4,94.103125,0,0,0,3.02,0,0.4928125,24.2,16.7,19.657291666666666,1063.7,1.2,184.03854166666667,12
2018-09-25,2018,9,25,0,27.407,18.033,21.69225,100,73.4,91.84375,0,0,0,2.52,0,0.34625,24.2,18.1,20.225,843.7,1.2,177.08541666666667,12
2018-09-26,2018,9,26,10.399999999999999,28.841,18.271,21.644416666666668,100,74.3,92.84166666666667,0,0,0,2.52,0,0.5449999999999999,24.2,18.3,20.347916666666666,991.2,1.2,177.81458333333333,12
2018-09-27,2018,9,27,0,28.617,18.461,21.81634375,100,75.9,93.13333333333333,0,0,0,2.52,0,0.5241666666666667,24.1,18.5,20.597916666666666,1013.7,1.2,151.56458333333333,11.75
2018-09-28,2018,9,28,5.8,26.842,18.39,20.76146875,100,80.2,96.58645833333333,0,0,0,2.01,0,0.3772916666666667,23.7,18.4,20.18125,751.2,1.2,114.325,11.75
2018-09-29,2018,9,29,36,28.493,18.723,20.632395833333334,100,81.5,97.521875,0,0,0,3.52,0,0.5921875,25,18.1,20.222916666666666,1358.7,1.2,183.07500000000002,11.75
2018-09-30,2018,9,30,0.2,27.333,18.842,21.46709375,100,78.1,94.55104166666666,0,0,0,2.52,0,0.3617708333333333,24.1,18.9,20.508333333333333,806.2,1.2,163.07500000000002,12.25
2018-10-01,2018,10,1,13.4,28.369,17.415,21.796822916666667,100,75.4,93.09270833333333,0,0,0,3.52,0,0.9067708333333333,24.8,17.4,20.547916666666666,1148.7,1.2,262.840625,11.75
2018-10-02,2018,10,2,3.2,26.5,18.414,20.596416666666666,100,83.8,95.484375,0,0,0,3.02,0,0.6811458333333333,25.2,17.9,19.854166666666668,1088.7,1.2,119.559375,11.5
2018-10-03,2018,10,3,13.4,28.518,18.105,21.537864583333334,100,74.4,92.83541666666666,0,0,0,3.02,0,1.0848958333333334,24.5,17.8,20.272916666666667,1103.7,1.2,204.45520833333333,11.75
2018-10-04,2018,10,4,6,24.002,18.557,19.758020833333333,100,91.5,98.875,0,0,0,3.52,0,1.2640625,23,18.6,19.6,728.7,1.2,99.0125,11.25
2018-10-05,2018,10,5,0.2,24.968,17.701,20.330645833333335,100,87.5,97.78854166666666,0,0,0,4.53,0,0.9698958333333333,23,17.7,19.979166666666668,718.7,1.2,136.98125000000002,11.5
2018-10-06,2018,10,6,3.8000000000000003,23.713,18.866,20.4994375,100,94.4,99.38020833333333,0,0,0,2.52,0,0.5185416666666667,23.4,18.9,20.428125,496.2,1.2,92.50208333333333,11.75
2018-10-07,2018,10,7,45.2,27.702,17.796,19.883645833333333,100,79.5,98.01770833333333,0,0,0,5.03,0,0.7808333333333334,24.3,17.8,19.56458333333333,971.2,1.2,109.325,11.75
2018-10-08,2018,10,8,15.8,26.182,17.629,19.508031250000002,100,88.5,98.97604166666666,0,0,0,1.01,0,0.11520833333333333,24.3,17.7,19.358333333333334,618.7,1.2,74.16875,11.75
2018-10-09,2018,10,9,6,27.998,16.773,20.30909375,100,73,93.32395833333334,0,0,0,2.52,0,0.366875,23.2,16.8,19.126041666666666,1148.7,1.2,161.590625,11.75
2018-10-10,2018,10,10,0,28.295,16.201,21.10625,100,73,92.24166666666666,0,0,0,2.52,0,0.4195833333333333,24,16.2,19.694791666666667,1061.2,1.2,202.47604166666667,11.5
2018-10-11,2018,10,11,0,30.066,16.82,21.725072916666665,100,39.6,83.19583333333334,0,0,0,2.52,0,0.5396875,23.3,11.8,18.020833333333332,1061.2,1.2,249.40312500000002,11.75
2018-10-12,2018,10,12,0,28.816,16.987,21.45690625,100,70.3,91.80833333333334,0.5,0,0.010416666666666666,2.52,0,0.4510416666666666,25,17,19.957291666666666,953.7,1.2,194.16875000000002,11.75
2018-10-13,2018,10,13,9.8,28.345,17.463,20.21734375,100,72.8,95.76666666666667,0,0,0,2.52,0,0.26187499999999997,23.4,17.4,19.46875,658.7,1.2,104.42916666666667,11
2018-10-14,2018,10,14,27.6,26.182,17.153,19.702947916666666,100,82.2,97.41458333333333,0,0,0,1.51,0,0.18333333333333335,23.2,17.2,19.266666666666666,566.2,1.2,93.621875,11.5
2018-10-15,2018,10,15,10.799999999999999,27.924,17.249,20.539260416666668,100,81.3,96.42708333333333,0,0,0,3.02,0,0.325,24.5,17.3,19.934375,881.2,1.2,126.56458333333333,12
2018-10-16,2018,10,16,46.6,28.394,17.13,19.778208333333332,100,73.6,96.74375,0,0,0,2.01,0,0.3723958333333333,23.8,17.2,19.213541666666668,926.2,1.2,118.153125,11.25
2018-10-17,2018,10,17,5,26.842,16.915,19.472239583333334,100,77.1,96.14583333333333,0,0,0,2.01,0,0.3667708333333333,23.4,16.9,18.821875,806.2,1.2,124.81979166666666,11.75
2018-10-18,2018,10,18,0,29.04,17.13,21.21159375,100,72.4,91.77708333333334,0,0,0,3.02,0,0.50875,24.2,17.2,19.728125,1083.7,1.2,196.95520833333333,11.75
2018-10-19,2018,10,19,0.4,28.593,17.486,21.097614583333332,100,74.5,93.478125,0,0,0,2.52,0,0.5192708333333333,24.4,17.5,19.941666666666666,1058.7,1.2,175.75729166666667,11.75
2018-10-20,2018,10,20,30.4,27.014,17.32,19.963947916666665,100,78.4,96.95104166666667,0,0,0,2.01,0,0.4036458333333333,23.9,17.3,19.454166666666666,763.7,1.2,102.31979166666667,11.5
2018-10-21,2018,10,21,0.8,26.916,16.63,20.53503125,100,77,91.440625,0,0,0,3.52,0,0.755,23.5,16.6,19.036458333333332,706.2,1.2,150.47083333333333,11.5
2018-10-22,2018,10,22,3.6,26.134,17.582,20.5958125,100,81.8,94.86770833333334,0,0,0,2.52,0,0.7759375,23.9,17.6,19.723958333333332,661.2,1.2,136.590625,11.5
2018-10-23,2018,10,23,0,28.791,17.225,21.446572916666668,96.5,55.2,74.53958333333334,0,0,0,4.03,0,1.5050000000000001,21.4,12,16.48125,1048.7,1.2,252.42395833333336,11.75
2018-10-24,2018,10,24,0,28.122,15.27,21.083520833333335,95.9,52.6,72.221875,0,0,0,4.03,0,0.8964583333333332,21,8.5,15.626041666666667,983.7,1.2,251.01770833333333,11.75
2018-10-25,2018,10,25,0,27.554,16.987,21.114541666666668,98.5,60.3,82.04166666666667,0,0,0,3.52,0,1.3625,22,14.1,17.74791666666667,1023.7,1.2,221.20000000000002,11.75
2018-10-26,2018,10,26,0,27.284,16.463,21.379510416666665,85.1,59.7,71.46458333333334,0.5,0,0.109375,5.54,0.5,2.411770833333333,19.5,12.4,15.928125,983.7,1.2,244.68958333333333,11.75
2018-10-27,2018,10,27,0,27.604,17.201,21.35594791666667,91.7,56.4,78.60833333333333,0.5,0,0.005208333333333333,6.04,0,1.7560416666666667,21.6,12.5,17.296875,958.7,1.2,239.06458333333333,11.75
2018-10-28,2018,10,28,0,27.628,16.582,21.140291666666666,92.8,42.7,63.51354166666667,0.5,0,0.06770833333333333,5.54,0,1.7932291666666667,17.2,9.2,13.434375,996.2,1.2,251.27812500000002,11.75
2018-10-29,2018,10,29,0,27.333,14.984,19.885010416666667,94.6,59,78.05416666666667,0,0,0,4.03,0,0.5186458333333334,21.5,11.2,15.779166666666667,976.2,1.2,192.97083333333333,11.75
2018-10-30,2018,10,30,0,29.59,16.034,20.901072916666667,99.9,53.3,78.37708333333333,0,0,0,2.52,0,0.6236458333333333,22.8,11.8,16.753125,953.7,1.2,179.79375000000002,11.75
2018-10-31,2018,10,31,0,29.665,15.676,20.875364583333333,100,64,89.78020833333333,0,0,0,3.02,0,0.5503125,23.6,15.5,18.959375,946.2,1.2,185.54895833333333,11.75
2018-11-01,2018,11,1,18.8,20.317,17.962,19.191781250000002,100,87.5,96.10520833333334,0,0,0,3.02,0,0.7863541666666667,20,17.6,18.561458333333334,226.2,1.2,44.76770833333333,11.5
2018-11-02,2018,11,2,0,25.38,17.891,20.420739583333333,100,82.9,93.76666666666667,0,0,0,4.53,0,1.1529166666666666,23,17.4,19.379166666666666,823.7,1.2,133.54375000000002,11.25
2018-11-03,2018,11,3,0.8,25.963,18.675,20.07896875,100,83.1,97.28541666666666,0,0,0,4.03,0,0.9645833333333333,23.5,18.5,19.640625,671.2,1.2,94.92395833333333,11.5
2018-11-04,2018,11,4,0.2,27.456,17.558,21.21375,100,72.7,88.95833333333333,0.5,0,0.015625,5.54,0,1.3888541666666667,22.5,16.2,19.239583333333332,1038.7,1.2,238.59583333333333,11.5
2018-11-05,2018,11,5,0,28.023,16.534,20.6829375,98.8,74.5,88.50729166666666,0.5,0,0.015625,3.52,0,1.2733333333333332,23.1,16.1,18.644791666666666,1001.2,1.2,219.22083333333333,11.5
2018-11-06,2018,11,6,0,23.857,17.677,19.79578125,93.4,71.2,80.68854166666667,0,0,0,6.04,0,1.6255208333333333,18.8,13.3,16.359375,481.2,1.2,87.50208333333333,11.5
2018-11-07,2018,11,7,0,26.744,17.249,21.08834375,92.3,70.9,83.2875,0.5,0,0.010416666666666666,4.03,0,1.29,22,15.5,18.097916666666666,1036.2,1.2,194.97604166666667,11.5
2018-11-08,2018,11,8,0,26.989,16.749,20.332395833333333,97,69.4,87.37604166666667,0,0,0,3.02,0,1.0697916666666667,22.6,15.3,18.082291666666666,888.7,1.2,178.98645833333333,11.5
2018-11-09,2018,11,9,0,26.646,17.249,20.080906249999998,97.9,75.2,88.82604166666667,0,0,0,3.02,0,0.938125,23.3,15.5,18.154166666666665,821.2,1.2,134.32500000000002,11.5
2018-11-10,2018,11,10,0,28.048,16.272,20.222510416666665,97.9,66.9,82.70625,0,0,0,5.03,0,1.0586458333333333,21.8,14.1,17.076041666666665,948.7,1.2,235.57500000000002,11.75
2018-11-11,2018,11,11,0,27.382,15.7,19.981958333333335,94.9,51.6,73.56145833333333,0,0,0,4.03,0,0.8125,19.6,9.3,14.833333333333334,926.2,1.2,222.63229166666667,11.75
2018-11-12,2018,11,12,0,28.369,15.485,20.273395833333332,97.3,44.4,78.14791666666666,0,0,0,3.02,0,0.6759375,20.9,13.5,15.829166666666667,951.2,1.2,223.98645833333333,11.75
2018-11-13,2018,11,13,0,29.015,15.055,20.22313541666667,99.7,63.5,87.67708333333333,0.5,0,0.010416666666666666,3.02,0,0.6080208333333333,21.9,14.7,17.901041666666668,953.7,1.2,226.43437500000002,11.75
2018-11-14,2018,11,14,0,28.568,15.819,20.872520833333333,100,49.8,80.378125,0,0,0,3.52,0,0.8752083333333333,20.8,14.7,17.004166666666666,888.7,1.2,209.61145833333333,11.75
2018-11-15,2018,11,15,0.2,30.293,17.272,22.236572916666667,96.6,42.5,64.23125,0,0,0,3.02,0,1.0958333333333332,18.5,11.1,14.734375,941.2,1.2,223.90833333333333,11.75
2018-11-16,2018,11,16,77.2,19.318,17.748,18.5704375,100,95.1,99.51041666666667,0.5,0,0.046875,6.54,0,1.1053125,19.1,17.8,18.517708333333335,121.2,1.2,22.007291666666667,10.75
2018-11-17,2018,11,17,0,28.369,14.529,20.11434375,100,65.7,91.16666666666667,0,0,0,3.02,0,0.4403125,23.3,14.5,18.489583333333332,918.7,1.2,161.06979166666667,11.5
2018-11-18,2018,11,18,5.8,27.112,16.463,19.8286875,100,78.3,95.75729166666667,0,0,0,1.51,0,0.3619791666666667,24.4,16.5,19.101041666666667,703.7,1.2,117.00729166666666,11
2018-11-19,2018,11,19,0,26.818,17.986,20.937958333333334,100,81,93.03645833333333,0,0,0,4.53,0,1.0852083333333333,23.7,17,19.742708333333333,858.7,1.2,163.85625000000002,11.5
2018-11-20,2018,11,20,0,27.579,16.915,21.195729166666666,97.3,72.4,86.459375,0,0,0,2.52,0,0.9904166666666666,23.8,16.2,18.782291666666666,916.2,1.2,197.94479166666667,11.5
2018-11-21,2018,11,21,1.2000000000000002,28.048,17.13,21.561854166666667,100,61,83.78958333333333,0,0,0,3.52,0,1.3110416666666667,21.1,15.5,18.505208333333332,978.7,1.2,237.99687500000002,11.75
2018-11-22,2018,11,22,0.2,26.842,17.724,20.604802083333333,100,77.8,94.87395833333333,0.5,0,0.005208333333333333,4.03,0,1.5365625,23.6,17.7,19.726041666666667,1098.7,1.2,188.04895833333333,11.5
2018-11-23,2018,11,23,45.2,26.891,18.057,20.420229166666665,100,80.7,97.03541666666666,0,0,0,4.03,0,1.2113541666666667,24.4,18.1,19.922916666666666,936.2,1.2,136.95520833333333,11
2018-11-24,2018,11,24,0,25.137,17.558,19.82196875,100,85.2,96.0875,0,0,0,4.03,0,0.9384375,23,17.2,19.172916666666666,883.7,1.2,165.26250000000002,11.5
2018-11-25,2018,11,25,0,29.24,16.201,20.686333333333334,100,73.3,90.084375,0,0,0,2.52,0,0.8698958333333333,24.7,16.2,18.916666666666668,1023.7,1.2,219.95000000000002,11.75
2018-11-26,2018,11,26,0,27.579,16.558,20.78803125,97.8,69.2,87.18958333333333,0,0,0,3.52,0,1.11125,23,14.7,18.495833333333334,923.7,1.2,222.84062500000002,11.5
2018-11-27,2018,11,27,0,25.623,15.867,19.187614583333332,95.6,67.5,86.12708333333333,0.5,0,0.015625,4.53,0,1.6984375,20.6,14.2,16.736458333333335,961.2,1.2,236.74687500000002,11.75
2018-11-28,2018,11,28,0,27.677,14.888,19.848322916666667,98.2,68.4,87.003125,0.5,0,0.005208333333333333,5.03,0,1.4944791666666666,22.3,14.2,17.488541666666666,943.7,1.2,226.79895833333333,11.5
2018-11-29,2018,11,29,0.8,22.609,17.582,18.810375,100,87.7,97.79375,0,0,0,4.03,0,1.1801041666666667,20.5,17.4,18.46875,443.7,1.2,95.93958333333333,11.25
2018-11-30,2018,11,30,0,25.501,17.225,19.78853125,100,83.5,94.709375,0,0,0,3.52,0,1.3680208333333332,22.5,17,18.90625,971.2,1.2,151.87708333333333,11.25
2018-12-01,2018,12,1,0,25.963,16.677,20.144895833333333,98.9,74.2,88.5125,0.5,0,0.005208333333333333,4.53,0,1.6878125,21.7,15.7,18.142708333333335,943.7,1.2,232.68437500000002,11.75
2018-12-02,2018,12,2,0,26.426,16.392,20.174385416666667,97.9,66.5,86.38541666666666,0,0,0,3.02,0,1.1325,22,14.8,17.76875,933.7,1.2,185.34062500000002,11.5
2018-12-03,2018,12,3,0,25.162,17.082,20.00596875,97.4,78.1,87.3875,0.5,0,0.015625,4.53,0,1.5830208333333333,21.3,15,17.823958333333334,936.2,1.2,228.25729166666667,11.5
2018-12-04,2018,12,4,0,23.641,17.296,19.361625,100,89.5,97.171875,0,0,0,3.52,0,1.3209374999999999,22.1,16.5,18.914583333333333,631.2,1.2,92.45,11
2018-12-05,2018,12,5,0,25.89,17.177,20.132041666666666,100,80.4,94.11458333333333,0.5,0,0.005208333333333333,4.53,0,1.0535416666666666,22.9,17,19.128125,926.2,1.2,161.79895833333333,11.25
2018-12-06,2018,12,6,0,26.842,16.725,20.903239583333335,99.9,71.7,88.203125,0.5,0,0.046875,4.53,0,1.2527083333333333,22.3,16.6,18.76875,973.7,1.2,241.40833333333333,11.5
2018-12-07,2018,12,7,0,27.505,16.463,20.32371875,98.6,71.4,88.265625,0.5,0,0.005208333333333333,3.52,0,1.2792708333333334,22.1,15.4,18.244791666666668,978.7,1.2,231.43437500000002,11.5
2018-12-08,2018,12,8,0,26.207,16.368,19.939270833333335,97.1,71,82.14270833333333,0.5,0,0.078125,5.54,0,1.9715625,20.7,13.8,16.752083333333335,906.2,1.2,224.32500000000002,11.5
2018-12-09,2018,12,9,0,28.147,16.296,20.853947916666666,96,56.2,75.72916666666667,0.5,0,0.06770833333333333,5.54,0,2.0127083333333333,19.5,13.4,16.166666666666668,918.7,1.2,231.95520833333333,11.5
2018-12-10,2018,12,10,0,27.653,15.819,20.253197916666668,89.9,46.1,73.34583333333333,0.5,0,0.010416666666666666,4.53,0,1.5040625,18.4,12.3,14.963541666666666,928.7,1.2,199.32500000000002,11.5
2018-12-11,2018,12,11,0,29.315,15.629,20.438135416666668,91.9,46.4,74.32395833333334,0,0,0,3.52,0,0.8594791666666667,18.2,10.8,15.358333333333333,896.2,1.2,210.21041666666667,11.5
2018-12-12,2018,12,12,0,27.21,15.103,19.819447916666668,98.1,57.3,84.0875,0,0,0,2.52,0,0.4872916666666666,20.6,12.8,16.864583333333332,833.7,1.2,162.65833333333333,11.25
2018-12-13,2018,12,13,0,28.667,16.487,20.37115625,99.3,61.5,85.42291666666667,0,0,0,3.02,0,0.5979166666666667,21.3,14.8,17.672916666666666,931.2,1.2,174.27291666666667,11.5
2018-12-14,2018,12,14,0,27.628,15.867,19.994020833333334,97.7,56.5,76.25,0,0,0,4.03,0,1.0434375,18.9,12.7,15.432291666666666,856.2,1.2,200.10625000000002,11.5
2018-12-15,2018,12,15,0,26.012,15.366,19.00915625,93.5,62.1,79.47708333333333,0,0,0,5.03,0,1.1740625,19.5,10.3,15.276041666666666,786.2,1.2,166.38229166666667,11.5
2018-12-16,2018,12,16,0,27.702,16.106,20.028604166666668,92.6,44.9,72.74479166666667,0,0,0,4.03,0,1.4576041666666666,18,11.7,14.636458333333334,973.7,1.2,217.16354166666667,11.5
2018-12-17,2018,12,17,0,30.469,14.385,19.5196875,99.5,45.3,82.86354166666666,0,0,0,3.02,0,0.6236458333333333,20.3,11.8,16.103125,906.2,1.2,209.22083333333333,11.5
2018-12-18,2018,12,18,0,28.791,14.098,20.448260416666667,94.5,44.1,68.990625,0.5,0,0.015625,3.02,0,0.9177083333333333,19.6,9.3,14.191666666666666,928.7,1.2,230.39270833333333,11.5
2018-12-19,2018,12,19,0,25.695,15.127,19.327125,97.2,71.9,87.896875,0,0,0,4.03,0,1.0533333333333332,21.1,14.1,17.209375,801.2,1.2,143.80416666666667,11.5
2018-12-20,2018,12,20,0,28.245,15.939,20.1690625,100,64.8,86.603125,0.5,0,0.010416666666666666,3.02,0,0.9853125,21.5,15.4,17.741666666666667,923.7,1.2,189.68958333333333,11.5
2018-12-21,2018,12,21,0,27.974,17.058,20.380625,92.2,61.9,79.7875,0,0,0,3.02,0,1.4936458333333333,22.5,13.6,16.670833333333334,893.7,1.2,172.26770833333333,11.5
2018-12-22,2018,12,22,0,25.04,15.414,19.806489583333335,93.3,70.7,84.49375,0.5,0,0.08854166666666667,5.54,0,2.3121875,21.7,14.3,17.09375,741.2,1.2,152.13750000000002,11.5
2018-12-23,2018,12,23,0,25.428,18.057,19.974135416666666,98.2,76.2,90.18541666666667,0.5,0,0.125,5.54,0.5,2.705416666666667,22,15.8,18.304166666666667,896.2,1.2,142.94479166666667,11.5
2018-12-24,2018,12,24,0,26.28,17.724,20.300989583333333,99.7,75.8,92.50416666666666,0.5,0,0.057291666666666664,4.03,0,1.7252083333333332,22.4,17.4,19.005208333333332,971.2,1.2,186.46041666666667,11.5
2018-12-25,2018,12,25,0,26.061,17.558,20.656854166666665,96.1,75.4,87.21458333333334,1.01,0,0.0678125,4.53,0,1.8505208333333334,22,15.3,18.422916666666666,1096.2,1.2,221.98125000000002,11.5
2018-12-26,2018,12,26,0,29.065,15.939,20.846968750000002,95.9,45.9,70.06458333333333,0.5,0,0.026041666666666668,4.53,0,1.4680208333333333,17.7,11.8,14.73125,946.2,1.2,228.02291666666667,11.5
2018-12-27,2018,12,27,0,27.259,14.625,20.094645833333335,95.8,60.8,80.64270833333333,0.5,0,0.005208333333333333,3.02,0,0.6817708333333333,21,12.7,16.448958333333334,931.2,1.2,209.95000000000002,11.5
2018-12-28,2018,12,28,0,26.72,15.963,19.630520833333335,100,70.2,90.01979166666666,0,0,0,3.02,0,0.6234375,22,15.6,17.864583333333332,671.2,1.2,122.18958333333333,11.5
2018-12-29,2018,12,29,0,26.256,16.344,19.78240625,100,72.1,89.078125,0.5,0,0.015625,4.53,0,1.5155208333333334,20.9,15.4,17.864583333333332,853.7,1.2,180.93958333333333,11.75
2018-12-30,2018,12,30,0,24.968,15.008,18.78553125,97.3,66.8,83.01145833333334,0.5,0,0.109375,5.54,0,2.3592708333333334,19.9,11,15.745833333333334,911.2,1.2,223.56979166666667,11.75
2018-12-31,2018,12,31,0,24.557,13.93,18.464427083333334,94.7,69.2,78.80416666666666,0.5,0,0.109375,5.54,0,2.285833333333333,18.6,10.7,14.647916666666667,938.7,1.2,232.05937500000002,11.75
2019-01-01,2019,1,1,0,23.448,13.377,17.147,97.7,70.3,83.559375,0.5,0,0.125,6.04,0,2.1809375,18.2,9.2,14.284375,976.2,1.2,239.79375000000002,11.75
2019-01-02,2019,1,2,0,24.798,12.582,16.967583333333334,79.2,55.4,69.44583333333333,1.01,0,0.27708333333333335,7.05,0.5,3.0938541666666666,16.9,7.8,11.284375,996.2,1.2,254.87187500000002,11.75
2019-01-03,2019,1,3,0,26.182,13.594,18.672052083333334,71.1,32.2,53.04270833333333,1.01,0,0.36614583333333334,7.55,0.5,3.4873958333333337,12.2,-0.9,8.563541666666667,1013.7,1.2,259.37708333333336,11.75
2019-01-04,2019,1,4,0,25.963,14.026,18.789354166666666,68.9,29.8,52.04270833333334,1.51,0,0.381875,6.54,1.01,3.8060416666666668,12.9,2.7,8.446875,1023.7,1.2,261.434375,11.75
2019-01-05,2019,1,5,0,25.574,13.57,18.401458333333334,87.3,37,61.922916666666666,1.01,0,0.20864583333333334,6.04,0,2.6425,17,0.6,10.653125,1021.2,1.2,260.78333333333336,11.75
2019-01-06,2019,1,6,0,25.38,14.17,18.440302083333332,87,62.7,75.43229166666667,1.01,0,0.14072916666666666,4.53,0.5,2.4121875,19.3,9.9,13.95,998.7,1.2,250.15833333333333,11.75
2019-01-07,2019,1,7,0,28.866,14.721,19.0745625,91,52.1,72.66354166666667,1.01,0,0.24041666666666667,6.54,0,2.5634375,18.8,9.4,13.854166666666666,1001.2,1.2,259.68958333333336,11.5
2019-01-08,2019,1,8,0,25.793,14.745,19.329635416666665,90.9,47.4,68.26666666666667,1.01,0,0.17739583333333334,6.04,0,2.364479166666667,17,6.4,13.111458333333333,1016.2,1.2,264.22083333333336,11.75
2019-01-09,2019,1,9,0,26.036,15.031,19.530364583333334,72.6,46.5,54.001041666666666,1.01,0,0.16677083333333334,5.54,0.5,2.5272916666666667,15.5,6.1,9.877083333333333,1016.2,1.2,265.70520833333336,11.5
2019-01-10,2019,1,10,0,26.891,14.912,19.8218125,80.2,35.2,56.094791666666666,0.5,0,0.08333333333333333,4.53,0,2.0547916666666666,16.2,4,10.460416666666667,1023.7,1.2,267.3979166666667,11.75
2019-01-11,2019,1,11,0,28.717,12.509,19.1876875,84.6,46,67.93958333333333,0.5,0,0.036458333333333336,4.03,0,1.1424999999999998,17.7,8.5,12.794791666666667,1013.7,1.2,267.4760416666667,11.5
2019-01-12,2019,1,12,0,27.136,14.529,19.85009375,85.2,34.6,65.12291666666667,0.5,0,0.10416666666666667,5.03,0,2.0659375,18.6,8.4,12.765625,1023.7,1.2,267.0072916666667,11.75
2019-01-13,2019,1,13,0,27.456,15.127,19.272833333333335,86.5,49.1,72.446875,0.5,0,0.09895833333333333,5.54,0,2.3702083333333333,18.7,9.5,14.005208333333334,983.7,1.2,219.40312500000002,11.5
2019-01-14,2019,1,14,0,27.407,14.864,19.957239583333333,91.2,59.4,77.790625,0.5,0,0.07291666666666667,4.03,0,1.9190625000000001,20.1,11,15.841666666666667,1018.7,1.2,256.8510416666667,11.5
2019-01-15,2019,1,15,0,25.963,15.031,19.805885416666666,91.7,49.3,66.94270833333333,1.01,0,0.21364583333333334,6.04,0,2.841458333333333,17.5,7.7,13.178125,946.2,1.2,247.52812500000002,11.5
2019-01-16,2019,1,16,0,25.914,15.796,19.740906250000002,72.2,45.8,58.295833333333334,1.01,0,0.329375,6.04,0.5,3.146145833333333,14.9,7,11.185416666666667,1061.2,1.2,278.3875,11.5
2019-01-17,2019,1,17,0,26.916,14.242,19.240739583333333,76.6,42.5,57.077083333333334,1.01,0,0.20927083333333335,7.05,0.5,2.7061458333333333,16,3.8,10.322916666666666,1071.2,1.2,265.6791666666667,11.5
2019-01-18,2019,1,18,0,26.158,14.84,19.31409375,76.6,50.3,64.11875,1.01,0,0.27666666666666667,6.54,1.01,3.3032291666666667,18.2,7.9,12.295833333333333,1016.2,1.2,252.89270833333333,11.5
2019-01-19,2019,1,19,0,26.671,14.17,19.462604166666665,70.9,41.2,57.052083333333336,1.51,0,0.31354166666666666,7.05,0,2.8677083333333333,16.3,5.7,10.595833333333333,1031.2,1.2,277.0072916666667,11.5
2019-01-20,2019,1,20,0,25.453,14.745,18.235145833333334,80.7,38.5,59.334375,1.51,0,0.42333333333333334,6.04,1.01,3.3817708333333334,13,2.3,9.869791666666666,1026.2,1.2,219.42916666666667,11.5
2019-01-21,2019,1,21,0,29.065,13.209,18.619364583333333,86.4,32,54.99166666666667,1.01,0,0.08375,6.04,0,1.4569791666666667,14.5,0.7,8.660416666666666,1101.2,1.2,227.50208333333333,11.5
2019-01-22,2019,1,22,0,29.09,11.273,18.979041666666667,85.9,36.3,62.175,0.5,0,0.052083333333333336,3.02,0,1.4258333333333333,15.4,7.7,11.025,1098.7,1.2,291.56458333333336,11.5
2019-01-23,2019,1,23,0,29.015,12.05,19.361614583333335,90.7,36.2,66.425,0.5,0,0.125,4.53,0,1.4468750000000001,16.4,9.7,12.413541666666667,1091.2,1.2,288.12708333333336,11.5
2019-01-24,2019,1,24,0,28.32,13.522,19.688822916666666,97.7,53.4,74.66666666666667,0.5,0,0.010416666666666666,3.52,0,0.9744791666666666,19.1,11.7,14.785416666666666,1106.2,1.2,222.21562500000002,11.75
2019-01-25,2019,1,25,0,24.702,14.792,19.221197916666668,97.6,67.8,86.18125,0,0,0,2.52,0,0.7395833333333334,19.7,13.2,16.755208333333332,851.2,1.2,120.184375,11.5
2019-01-26,2019,1,26,0,27.628,15.652,20.527510416666665,99.7,62.9,85.759375,0.5,0,0.020833333333333332,3.02,0,0.8127083333333333,21.7,15.6,17.845833333333335,1016.2,1.2,183.30937500000002,11.5
